量詞,量詞拼音,名詞,名詞拼音,國語
把,bã,寶劍,bõw gîm,一把寶劍
把,bã,柴,cai,一捆兒柴，一捆木柴
把,bã,餐刀,cän döw,一把餐刀
把,bã,尺,cêg,一條尺子，一把尺子
把,bã,鎚,coy,一柄錘子，一柄鐵錘，一把錘子，一把鐵錘
把,bã,鎚仔,coy,一柄錘子，一柄鐵錘，一把錘子，一把鐵錘
把,bã,秤,cênk,一桿秤，一桿磅秤
把,bã,菜,côi,一捆兒菜
把,bã,菜刀,côi döw,一把菜刀
把,bã,草,cõw,一捆兒草
把,bã,火,fõ,一肚子火
把,bã,鉸剪,gâu jĩn,一把剪刀
把,bã,鋸,geô,一把鋸子
把,bã,劍,gîm,一把劍
把,bã,口,hãw,一張嘴
把,bã,聲,sëng,一個聲音
把,bã,扇,sîn,一把扇子
把,bã,掃,sõw,一把小笤帚，一把掃帚
班,bän,巴士,bä sĩ,一班公車
班,bän,車,cë,一班車
班,bän,打工仔,dã gönk jãy,一群工人，一群上班族
班,bän,大學生,dài hòg säng,一群大學生一幫大學生
班,bän,廢柴,fây cai,一群廢物，一群沒用的人
班,bän,friend,fën,一群朋友
班,bän,火車,fõ cë,一班火車
班,bän,富二代,fû yì dòi,一幫富二代，一群富二代
班,bän,機,gëy,一班機
班,bän,高手,göw sãw,一群高手，一幫高手
班,bän,觀音兵,gün yämp bënk,一幫護花使者，一群護花使者
班,bän,客機,hâg gëy,一班客機
班,bän,黑社會,häk sé wùi,一幫黑社會
班,bän,後生仔,hàw säng jãy,一群年輕人
班,bän,學生,hòg säng,一群學生一幫學生
班,bän,好朋友,hõw pank yáw,一群好朋友
班,bän,精英,jënk yënk,一群精英
班,bän,政棍,jênk guânt,一幫政客
班,bän,中學生,jönk hòg säng,一群中學生一幫中學生
班,bän,懶鬼,lán guãy,一幫懶蟲，一群懶蟲
班,bän,列車,lìd cë,一班列車
班,bän,老散,lów sãn,一幫散戶
班,bän,密友,màt yáw,一群密友
班,bän,網友,móng yáw,一群網友，一群網民
班,bän,女仔,nóy jãy,一群女孩子
班,bän,鴨仔,ngâb jãy,一群鴨子
班,bän,藝人,ngày yant,一群藝人
班,bän,朋友,pank yáw,一幫朋友，一群朋友
班,bän,細路,sây lòw,一群小孩子
班,bän,信徒,sônt tow,一群信徒
班,bän,小學生,sĩu hòg sänk,一群小學生一幫小學生
班,bän,小朋友,sĩu pank yáw,一群小朋友
班,bän,傻仔,so jãy,一群傻小子，一群傻瓜
班,bän,同學仔,tonk hòg jãy,一群小同學，一群同學，一群小朋友
班,bän,同事,tonk sì,一群同事
班,bän,烏合之眾,wü hàb jï jônk,一群烏合之眾
班,bän,人,yant,一群人，一伙人
班,bän,友仔,yãw jãy,一群小子，一幫小子，一幫傢伙
包,bäu,茶葉,ca yìb,一包茶葉
包,bäu,煙仔,yïn jãy,一盒香煙，一包香煙
筆,bät,事,sì,一碼事
筆,bät,數,sôw,一筆帳
餅,bẽng,錄音帶,lòk yämp dãi,一盒錄音帶，一捲錄音帶
餅,bẽng,嘢,yé,一萬塊錢
煲,böw,飯,fàn,一鍋飯
煲,böw,湯,töng,一鍋湯
煲,böw,糖水,tong sõy,一鍋甜湯
部,bòw,𨋢,lïb,一台電梯，一部電梯，一座升降機
部,bòw,洗衣機,sãy yï gëy,一台洗衣機
杯,büi,白酒,bàg jãw,一杯白酒
杯,büi,拔蘭地,bàt län dẽy,一杯白蘭地
杯,büi,啤酒,bë jãw,一杯啤酒
杯,büi,茶,ca,一杯茶
杯,büi,橙汁,cãng jäp,一杯柳橙汁，一杯橘子汁
杯,büi,豆漿,dàw jeöng,一杯豆漿
杯,büi,豆奶,dàw nái,一杯豆漿
杯,büi,凍茶,dônk ca,一杯冰茶
杯,büi,凍水,dônk sõy,一杯冷水，一杯冰水，一杯涼水，一杯涼白開
杯,büi,凍飲,dônk yãmp,一杯冷飲
杯,büi,伏特加,fòk dàk gä,一杯伏特加
杯,büi,咖啡,gâ fë,一杯咖啡
杯,büi,雞尾酒,gäy méy jãw,一杯雞尾酒
杯,büi,菊花茶,gök fä ca,一杯菊花茶
杯,büi,唂咕,gök gũ,一杯可可
杯,büi,果汁,guõ jäp,一杯果汁
杯,büi,汽水,hêy sõy,一杯汽水
杯,büi,香片,heöng pĩn,一杯茉莉花茶
杯,büi,可樂​,hõ lòg,一杯可樂​
杯,büi,紅酒,honk jãw,一杯紅酒
杯,büi,酒,jãw,一杯酒
杯,büi,礦泉水,kuông ceun sõy,一杯礦泉水
杯,büi,冧酒,lämp jãw,一杯朗姆酒，一杯蘭姆酒
杯,büi,奶茶,nái ca,一杯奶茶
杯,büi,五花茶,ńg fä ca,一杯五花茶
杯,büi,水,sõy,一杯水
杯,büi,雪水,seûd sõy,一杯冰水
杯,büi,威士忌,wäy sì gẽy,一杯威士忌
杯,büi,飮品,yãmp bãnt,一杯飲料
杯,büi,鴛鴦茶,yeün yeöng ca,一杯咖啡茶，一杯咖啡加奶茶
本,bũn,雜誌,jàb jî,一本雜誌
本,bũn,書,seü,一本書
本,bũn,護照,wù jîu,一本護照
埲,bònk,板障,bãn jeông,一堵板牆
埲,bònk,牆,ceong,一堵牆，一道牆
埲,bònk,泥塵,này cant,一陣塵土
𩗴,bònk,臭鍟𡃴,câw sêng coy,一股臭鐵鏽味兒
𩗴,bònk,𡃴,coy,一股味兒，一股氣味
𩗴,bònk,火𤓓𡃴,fõ lô coy,一股火煙味兒
𩗴,bònk,𤓓味,lô mèy,一股煳味
篸,cãm,垃圾,làb sâb,一簸箕垃圾
篸,cãm,泥,nay,一泥箕土
揪,cäw,香蕉,heöng jïu,一把香蕉
揪,cäw,荔枝,lày jï,一嘟嚕荔枝，一束荔枝
揪,cäw,菩提子,pow tay jĩ,一嘟嚕葡萄，一串葡萄
揪,cäw,鎖匙,sõ si,一串鑰匙
揪,cäw,提子,tay jĩ,一嘟嚕葡萄，一串葡萄
場,ceong,病,bèng,一場病
場,ceong,過雲雨,guô want yeú,一場陣雨
齣,cöt,大戲,dài hêy,一部粵劇
齣,cöt,電影,dìn yẽnk,一場電影
齣,cöt,喜劇,hẽy kèg,一部喜劇
齣,cöt,戲,hêy,一齣戲
齣,cöt,戲,hêy,一齣戲，一場戲，一部戲，一部電影
齣,cöt,片,pĩn,一部影片
齣,cöt,滑稽戲,wàd käy hêy,一齣滑稽戲，一場滑稽戲，一部滑稽戲
齣,cöt,粵劇,yeùd kèg,一部粵劇
匙羹,ci gänk,糖,tong,一勺糖
秤,cênk,鎖匙,sõ si,一嘟嚕鑰匙
埕,cenk,醋,côw,一瓶醋，一罈子醋
埕,cenk,酒,jãw,一罈酒，一罈子酒
埕,cenk,蜜糖,màt tong,一罐蜂蜜
埕,cenk,紹興酒,sìu hënk jãw,一罈紹興酒，一罈子紹興酒
埕,cenk,桐油,tonk yaw,一瓶桐油，一罈子桐油
串,ceûn,炮仗,pâu jeõng,一掛鞭炮，一掛爆竹，一掛炮竹，一串鞭炮，一串爆竹，一串炮竹
打,dä,啤酒,bë jãw,一打啤酒
打,dä,襪,màt,一打襪子
打,dä,鉛筆,yeun bät,一打鉛筆
擔,dâm,柴,cai,一挑柴
擔,dâm,菜,côi,一挑兒菜
擔,dâm,米,mây,一挑米
擔,dâm,泥,nay,一挑土
啖,dàm,啤酒,bë jãw,一口啤酒
啖,dàm,茶,ca,一口茶
啖,dàm,橙汁,cãng jäp,一口橙汁，一口橘子汁
啖,dàm,菜,côi,一口菜
啖,dàm,豆漿,dàw jeöng,一口豆漿
啖,dàm,飯,fàn,一口飯
啖,dàm,果汁,guõ jäp,一口果汁
啖,dàm,口水,hãw sõy,一口口水
啖,dàm,氣,hêy,一口氣
啖,dàm,汽水,hêy sõy,一口汽水
啖,dàm,可樂,hõ lòg,一口可樂
啖,dàm,空氣,hönk hêy,一口空氣
啖,dàm,酒,jãw,一口酒
啖,dàm,粥,jök,一口稀飯
啖,dàm,綠茶,lòk ca,一口綠茶
啖,dàm,麵包,mìn bäu,一口麵包
啖,dàm,奶,nái,一口奶
啖,dàm,奶茶,nái ca,一口奶茶
啖,dàm,檸茶,nenk ca,一口檸檬茶
啖,dàm,濃茶,nonk ca,一口濃茶
啖,dàm,三文治,säm mant jì,一口三明治
啖,dàm,新鮮空氣,sänt sïn hönk hêy,一口新鮮空氣
啖,dàm,錫,sêg,一個吻
啖,dàm,水,sõy,一口水
啖,dàm,湯,töng,一口湯
啖,dàm,煙,yïn,一口煙
啖,dàm,熱茶,yìd ca,一口熱茶
啖,dàm,肉,yòk,一口肉
啖,dàm,怨氣,yeûn hêy,一口怨氣
單,dän,爆炸案,bâu jâ ngôn,一件爆炸案，一項爆炸案，一宗爆炸案
單,dän,悲劇,bëy kèg,一場悲劇，一齣悲劇
單,dän,綁架案,bõng gâ ngôn,一件綁架案，一項綁架案，一宗綁架案
單,dän,慘劇,cãm kèg,一場慘劇，一齣慘劇
單,dän,慘案,cãm ôn,一件慘案，一項慘案，一宗慘案
單,dän,醜聞,cãw mant,一件醜聞，一樁醜聞，一項醜聞
單,dän,趣聞,côy mant,一件趣聞，一樁趣聞
單,dän,槍擊案,ceöng gëk ngôn,一件槍擊案，一項槍擊案，一宗槍擊案
單,dän,大案,dài ngôn,一件大事，一個大案子
單,dän,大生意,dài säng yî,一筆大生意
單,dän,風化案,fönk fâ ngôn,一件風化案，一項風化案，一宗風化案
單,dän,交通意外,gäu tönk yî ngòi,一宗交通意外，一項交通意外
單,dän,交易,gäu yèk,一筆交易，一項交易，一樁交易
單,dän,個案,gô ngôn,一件個案，一個個案
單,dän,官司,gün sï,一場官司
單,dän,工程,gönk cenk,一項工程
單,dän,國際新聞,guôg jây sänt mant,一條國際新聞，一則國際新聞
單,dän,兇殺案,hönk sâd ngôn,一件兇殺案，一項兇殺案，一宗兇殺案
單,dän,襲擊案,jàb gëk ngôn,一件襲擊案，一項襲擊案，一宗襲擊案
單,dän,罪案,jôy ngôn,一件罪案，一項罪案，一宗罪案
單,dän,自殺案,jì sâd ngôn,一件自殺案，一項自殺案，一宗自殺案
單,dän,畸士,këy sĩ,一件事，一個案子
單,dän,奇聞,key mant,一件奇聞，一樁奇聞
單,dän,謀殺案,maw sâd ôn,一件謀殺案，一項謀殺案，一宗謀殺案
單,dän,鬧劇,nàu kèg,一齣鬧劇
單,dän,案,ngôn,一件事，一個案子
單,dän,案件,ôn gìn,一件事，一個案子
單,dän,騙案,pîn ngôn,一件騙案，一項騙案，一宗騙案
單,dän,生意,säng yî,一筆生意，一樁生意，一號買賣
單,dän,殺人案,sâd yant ngôn,一件殺人案，一項殺人案，一宗殺人案
單,dän,新聞,sänt mant,一條新聞
單,dän,筍嘢,sõnt yé,一樣好東西
單,dän,傷人案,seöng yant ngôn,一件傷人案，一項傷人案，一宗傷人案
單,dän,商業詐騙案,seöng yìb jâ pîn ngôn,一件商業詐騙案，一項商業詐騙案，一宗商業詐騙案
單,dän,事故,sì gû,一起事故
單,dän,貪污案,täm wü ngôn,一件貪污案，一項貪污案，一宗貪污案
單,dän,偷錢案,täw cĩn ngôn,一件偷錢案，一項偷錢案，一宗偷錢案
單,dän,嘢,yé,一件事，一個案子
單,dän,意外,yî ngòi,一次意外，一件意外，一場意外，一宗意外，一樁意外
單,dän,懸案,yeun ôn,一件懸案，一項懸案，一宗懸案
沓,dàb,錢,cĩn,一疊鈔票，一沓鈔票
沓,dàb,港紙,gõng jĩ,一疊港幣，一沓港幣，一疊港鈔
沓,dàb,雜誌,jàb jî,一疊雜誌，一摞雜誌
沓,dàb,紙,jĩ,一疊紙
沓,dàb,樓,lãw,一層樓，一座樓房
沓,dàb,銀紙,ngant jĩ,一疊鈔票，一沓鈔票，一沓票子
沓,dàb,書,seü,一疊書，一摞書
沓,dàb,碗,wũn,一摞碗
沓,dàb,洋樓,yeong lãw,一座洋房
笪,dâd,地方,dèy föng,一個地方，一塊土地
笪,dâd,定,dèng,一塊地方
笪,dâd,𤶸,nä,一塊疤
笪,dâd,田,tin,一塊地
底,dãy,薄罉,bòg cäng,一塊糯米粉烙餅
底,dãy,糕,göw,一盤糕
底,dãy,蘿蔔糕,lo bàg göw,一整塊蘿蔔糕
底,dãy,年糕,nin göw,一盤年糕
躉,dãnt,大廈,dài hà,一座大廈
躉,dãnt,樓,lãw,一座房子
躉,dãnt,洋樓,yeong lãw,一棟大廈
兜,däw,飯,fàn,一盆飯
兜,däw,手巾仔,sãw gänt jãy,一條手絹
蔸,däw,草,cõw,一棵草
蔸,däw,金魚,gämp yeũ,一條金魚
蔸,däw,樹,seù,一棵樹
蔸,däw,禾,wo,一叢水稻
蔸,däw,友,yãw,一個傢伙，一條漢子
竇,dâw,雞仔,gäy jãy,一窩小雞
竇,dâw,豬,jeü,一窩豬
竇,dâw,人,yant,一家子人
頂,dẽng,波帽,bö mõw,一頂鴨舌帽
頂,dẽng,草帽,cõw mõw,一頂草帽
頂,dẽng,風帽,fönk mõw,一頂風帽
頂,dẽng,喼帽,gïb mõw,一頂鴨舌帽
頂,dẽng,高帽,göw mõw,一頂高帽
頂,dẽng,軍帽,guänt mõw,一頂軍帽
頂,dẽng,冷帽,läng mõw,一頂毛線帽
頂,dẽng,帽,mõw,一頂帽子
頂,dẽng,安全帽,ön ceun mõw,一頂安全帽
頂,dẽng,雪帽,seûd mõw,一頂風帽，一頂暖帽，一頂風雪帽
頂,dẽng,漁夫帽,yeu fü mõw,一頂漁夫帽
頂,dẽng,雨帽,yeú mõw,一頂雨帽
頂,dẽng,浴帽,yòk mõw,一頂浴帽
朵,deõ,百合,bâg hàb,一朵百合
朵,deõ,茶花,ca fä,一朵茶花
朵,deõ,花,fä,一朵花
朵,deõ,桂花,guây fä,一朵桂花
朵,deõ,牽牛花,hïn ngaw fä,一朵牽牛花
朵,deõ,康乃馨,höng nái hënk,一朵康乃馨
朵,deõ,葵花,kuay fä,一朵葵花
朵,deõ,蓮花,lin fä,一朵蓮花
朵,deõ,牡丹,máu dän,一朵牡丹
朵,deõ,水仙花,sõy sïn fä,一朵水仙花
朵,deõ,桃花,tow fä,一朵桃花
朵,deõ,鬱金香,wät gämp heöng,一朵鬱金香
朵,deõ,櫻花,yënk fä,一朵櫻花
朵,deõ,月季,yeùd guây,一朵月季
對,dôy,波鞋,bö hai,一雙球鞋，一雙運動鞋
對,dôy,筷子,fâi jĩ,一雙筷子
對,dôy,腳,geôg,一雙腳
對,dôy,鞋,hai,一雙鞋
對,dôy,孖女,mä nõy,一對孿生姐妹
對,dôy,襪,màt,一雙襪子
對,dôy,眼,ngán,一雙眼
對,dôy,眼鏡,ngán gẽng,一副眼鏡
對,dôy,皮鞋,pey hai,一雙皮鞋
對,dôy,手,sãw,一雙手
對,dôy,手襪,sãw mãt,一副手套，一雙手套
對,dôy,耳仔,yí jãy,一雙耳朵
對,dôy,鴛鴦鞋,yeün yeöng hai,一雙左右配不上的鞋子
對,dôy,鴛鴦襪,yeün yeöng màt,一雙左右配不上的襪子
滴,dëk,汗,hòn,一滴汗
滴,dëk,汗水,hòn sõy,一滴汗水
滴,dëk,血,heûd,一滴血
滴,dëk,眼淚,ngán lòy,一滴眼淚
滴,dëk,眼藥,ngán yeòg,一滴眼藥
滴,dëk,水,sõy,一滴水
滴,dëk,雨,yeú,一滴雨
丁,dënk,人,yant,一個人
丁,dënk,友,yãw,一個人，孤孤單單的一個人
碟,dĩb,菜,côi,一盤菜
碟,dĩb,飯,fàn,一盤飯
度,dòw,玻璃門,bö lëy mun,一扇玻璃門
度,dòw,計仔,gãy jãy,一個點子
度,dòw,橋,kiu,一座橋
度,dòw,門,mun,一扇門
度,dòw,散手,sãn sãw,一套技能
渡,dòw,船,seun,一班船
道,dòw,彩虹,cõi honk,一道彩虹
篤,dök,口水,hãw sõy,一口吐沫，一口口水
篤,dök,口水痰,hãw sõy tam,一口痰
篤,dök,尿,nìu,一泡尿
篤,dök,屎,sĩ,一泡屎
篤,dök,痰,tam,一口痰
棟,dônk,公寓,gönk yeù,一幢公寓，一套公寓，一棟公寓
戙,dònk,磚,jeün,一摞磚頭
戙,dònk,瓦,ngá,一摞瓦
戙,dònk,牌,pai,一摞麻將牌
戙,dònk,書,seü,一摞書
段,deùn,對話,dôy wã,一段對話
段,deùn,婚姻,fänt yänt,一段婚姻
段,deùn,佳話,gäi wà,一段佳話
段,deùn,感情,gãmp cenk,一段感情
段,deùn,經歷,gënk lèk,一段經歷
段,deùn,關係,guän hày,一段關係
段,deùn,廣告,guõng gôw,一則廣告
段,deùn,距離,kóy ley,一段距離
段,deùn,歷史,lèk sĩ,一段歷史
段,deùn,路,lòw,一段路
段,deùn,戀情,leũn cenk,一段戀情
段,deùn,戀愛,leũn ôi,一段戀愛
段,deùn,文字,mant jì,一段文字
段,deùn,愛情,ôi cenk,一段愛情
段,deùn,新聞,sänt mant,一段新聞
段,deùn,時間,si gân,一段時間
段,deùn,時間,si gân,一段時間
段,deùn,時期,si key,一段時期
段,deùn,說話,seûd wà,一段話
段,deùn,往事,wóng sì,一段往事
段,deùn,音樂,yämp ngòg,一段音樂
段,deùn,日子,yàt jĩ,一段日子
塊,fâi,膠布,gäu bôw,一張創可貼，一張邦迪，一張OK繃
塊,fâi,鏡,gêng,一面鏡子
塊,fâi,面,mìn,一個臉
塊,fâi,面珠墩,mìn jeü dänt,一張臉蛋，臉頰
塊,fâi,藥水膠布,yeòg sõy gäu bôw,一張創可貼，一張邦迪，一張OK繃
番,fän,創舉,công gõy,一番創舉
番,fän,大事業,dài sì yìb,一番大事業
番,fän,對話,dôy wã,一番對話
番,fän,苦戰,fũ jîn,一番苦戰
番,fän,苦心,fũ sämp,一番苦心
番,fän,風味,fönk mèy,一番風味
番,fän,感受,gãmp sàw,一番感受
番,fän,見解,gîn gãi,一番見解
番,fän,景象,gẽnk jeòng,一番景象
番,fän,局面,gòk mìn,一番局面
番,fän,工夫,gönk fü,一番工夫
番,fän,好意,hõw yî,一番好意
番,fän,周折,jäw jîd,一番周折
番,fän,滋味,jï mèy,一番滋味
番,fän,作為,jôg way,一番作為
番,fän,龍爭虎鬥,lonk jänk fũ dâw,一番龍爭虎鬥
番,fän,努力,nów lèk,一番努力
番,fän,惡鬥,ôg dâw,一番惡鬥
番,fän,心機,sämp gëy,一番心機
番,fän,心血,sämp heûd,一番心血
番,fän,心意,sämp yî,一番心意
番,fän,脣舌,sont sîd,一番脣舌
番,fän,事業,sì yìb,一番事業
番,fän,成就,senk jàw,一番成就
番,fän,說話,seûd wà,一番說話
番,fän,友情,yáw cenk,一番友情
份,fànt,保險,bõw hĩm,一份保險
份,fànt,報告,bôw gôw,一份報告
份,fànt,報紙,bôw jï,一份報紙
份,fànt,廚師沙律,ceu sï sä lõt,一份廚師沙拉
份,fànt,感情,gãmp cenk,一份感情
份,fànt,工,gönk,一份工作
份,fànt,功課,gönk fô,一份功課
份,fànt,合約,hàb yeôg,一份合約
份,fànt,口供,hãw gönk,一份口供
份,fànt,執著,jäp jeòg,一份執著
份,fànt,資料,jï lìu,一份資料
份,fànt,禮物,láy màt,一份禮物
份,fànt,糧,leong,一份薪水
份,fànt,文件,mànt gìn,一份文件
份,fànt,問卷,mànt geũn,一份問卷
份,fànt,心意,sämp yî,一份心意
份,fànt,人工,yant gönk,一筆薪水，一份薪水，一份工資
份,fànt,研究,yin gâw,一份研究
份,fànt,熱情,yìd cenk,一份熱情
唿,fät,布,bôw,一小塊布
伙,fõ,人,yant,一戶人家
夫,fü,田地,tin dèy,一塊地
副,fû,偈,gãy,一台內燃機
副,fû,機器,gëy hêy,一台機器，一套機器
副,fû,工具,gönk gòy,一套工具
副,fû,黑超,häk cïu,一副墨鏡，一副太陽鏡
副,fû,眼鏡,ngán gêng,一副眼鏡
副,fû,牌,pai,一副牌
副,fû,啤,pë,一副撲克牌
副,fû,身家,sänt gä,一副家產，一筆資產
幅,fök,地,dèy,一塊地
幅,fök,相,seõng,一張照片
幅,fök,油畫,yaw wã,一幅油畫
封,fönk,辭職信,ci jëk sônt,一封辭職信
封,fönk,利是,lày sì,一個紅包，一份壓歲錢，一筆壓歲錢
封,fönk,信,sônt,一封信
架,gâ,巴士,bä sĩ,一輛公車，一輛公共汽車
架,gâ,白車,bàg cë,一輛救護車
架,gâ,餐車,cän cë,一輛餐車
架,gâ,車,cë,一輛車，一台車，一部車
架,gâ,單車,dän cë,一輛自行車，一輛腳踏車
架,gâ,的士,dëk sĩ,一輛出租汽車
架,gâ,飛機,fëy gëy,一架飛機
架,gâ,汽車,hêy cë,一輛汽車，一部汽車
架,gâ,直升機,jèk sënk gëy,一架直升機
架,gâ,冷氣機,láng hêy gëy,一台冷氣機
架,gâ,𨋢,lïb,一台電梯，一部電梯，一座升降機
架,gâ,錄音機,lòk yämp gëy,一台錄音機
架,gâ,收音機,säw yämp gëy,一台收音機，一個收音機
架,gâ,相機,seõng gëy,一部照相機
架,gâ,小巴,sĩu bä,一輛小型公共汽車，一輛麵包車，一輛中客車
架,gâ,船,seun,一條船，一艘船
架,gâ,拖拉機,tö läi gëy,一輛拖拉機
間,gän,別墅,bìd sóy,一幢別墅，一座別墅，一棟別墅
間,gän,博物館,bôg màt gũn,一個博物館，一座博物館，一所博物館
間,gän,寢室,cãmp sät,一間寢室
間,gän,出入口公司,cöt yàp hãw gönk sï,一家進出口公司
間,gän,廁所,cî sõ,一個廁所，一間廁所
間,gän,廠,cõng,一個工廠，一家工廠
間,gän,沖涼房,cönk leong fõng,洗澡間，洗澡房，浴室
間,gän,廚房,ceu fõng,一間廚房
間,gän,大學,dài hòg,一所大學
間,gän,化妝室,fâ jöng sät,一間化妝室
間,gän,發電廠,fâd dìn cõng,一家發電廠
間,gän,分店,fänt dîm,一家分店
間,gän,佛寺,fàt jĩ,一座佛寺
間,gän,課室,fô sät,一間教室
間,gän,房,fõng,一個房間，一個屋子
間,gän,教室,gâu sät,一間教室
間,gän,盥洗室,gûn sãy sät,一間盥洗室
間,gän,工廠,gönk cõng,一家工廠，一個工廠
間,gän,公司,gönk sï,一家公司
間,gän,公寓,gönk yeù,一幢公寓，一套公寓，一棟公寓
間,gän,客房,hâg fõng,一間客房
間,gän,黑店,häk dîm,一家黑店
間,gän,學校,hòg hàu,一個學校，一所學校
間,gän,酒巴,jãw bä,一家酒巴
間,gän,酒店,jãw dîm,一家飯店，一家酒店
間,gän,寺,jĩ,一座寺廟
間,gän,招待所,jïu dòi sõ,一家招待所
間,gän,中學,jönk hòg,一所中學
間,gän,旅行社,lóy hank sé,一家旅行社
間,gän,茅廁,mau cî,一個茅廁
間,gän,廟,mĩu,一座廟，一個廟，一個寺廟，一座廟宇
間,gän,舞廳,mów tëng,一間舞廳
間,gän,銀行,ngant hong,一家銀行
間,gän,屋,ngök,一所房子，一棟房子，一個房子
間,gän,屋仔,ngök jãy,一座小屋，一座茅屋，一座茅舍，一幢茅舍
間,gän,農舍,nonk sê,一家農舍，一座農舍
間,gän,舖,põw,一家商店，一家店舖
間,gän,舖頭,pôw tãw,一家商店，一家舖子
間,gän,修道院,säw dòw yeũn,一家修道院，一座修道院
間,gän,睡房,sòy fõng,一間臥室
間,gän,商場,seöng ceong,一家商場
間,gän,商店,seöng dîm,一家商店
間,gän,食肆,sèk sî,一家餐廳，一家飯館，一家餐館，一家菜館
間,gän,小學,sĩu hòg,一所小學
間,gän,醫院,yï yeũn,一家醫院
間,gän,浴室,yòk sät,一間浴室
嚿,gàw,冰,bënk,一塊冰
嚿,gàw,豆腐,dàw fù,一塊豆腐
嚿,gàw,電芯,dìn sämp,一節電池
嚿,gàw,番梘,fän gãn,一塊肥皂
嚿,gàw,飯,fàn,一團飯
嚿,gàw,薑,geöng,一塊薑
嚿,gàw,海綿,hõi min,一塊海綿
嚿,gàw,磚,jeün,一塊磚頭
嚿,gàw,磚頭,jeün taw,一塊磚頭
嚿,gàw,木,mòk,一塊木頭
嚿,gàw,泥,nay,一塊土，一團泥，一團泥土
嚿,gàw,石,sèg,一塊石頭
嚿,gàw,水,sõy,一百元，一百塊錢
嚿,gàw,燒賣,sïu mãi,一顆燒賣，一顆燒麥
嚿,gàw,雪,seûd,一塊冰
嚿,gàw,雪耳,seûd yí,一塊銀耳，一塊白木耳
嚿,gàw,雲,want,一片雲，一朵雲
嚿,gàw,雲耳,want yí,一塊木耳
嚿,gàw,玉,yõk,一塊玉
嚿,gàw,肉,yõk,一塊肉
句,gôy,說話,seûd wà,一句話
句,gôy,話,wã,一句話
具,gòy,屍體,sï tãy,一具屍體
件,gìn,便服,bìn fòk,一件便服
件,gìn,大褸,dài läw,一件大衣
件,gìn,短褸,deũn läw,一件外套，一件外衣，一件短外套
件,gìn,風褸,fönk läw,一件風衣，一件擋風外衣
件,gìn,乾濕褸,gön säp läw,一件風雨衣
件,gìn,軍褸,guänt läw,一件軍大衣
件,gìn,中褸,jönk läw,一件中大衣
件,gìn,中山裝,jönk sän jöng,一件中山裝
件,gìn,冷衫,läng säm,一件毛衣
件,gìn,褸,läw,一件大衣，一件外套，一件夾克
件,gìn,棉褸,min läw,一件棉大衣
件,gìn,棉衲,min nàb,一件棉襖
件,gìn,毛巾褸,mow gänt läw,一件毛長外衣
件,gìn,外套,ngòi tôw,一件外套
件,gìn,內衣,nòi yï,一件內衣
件,gìn,皮褸,pey läw,一件皮夾克
件,gìn,衫,säm,一件衣服
件,gìn,西餅,säy bẽng,一塊西點
件,gìn,晨褸,sant läw,一件浴袍
件,gìn,手信,sãw sônt,一個小禮物，一個土特產
件,gìn,睡衣,sòy yï,一件睡衣
件,gìn,睡衫,sòy yï,一件睡衣
件,gìn,雪褸,seûd läw,一件毛皮大衣，一件棉猴兒，一件皮猴兒
件,gìn,太空褸,tâi hönk läw,一件羽絨服，一件登山服，一件棉猴兒
件,gìn,雨褸,yeú läw,一件雨衣
件,gìn,絨褸,yõnk läw,一件呢大衣，一件料子大衣
個,gô,白瓜,bàg guä,一條菜瓜，一條越瓜
個,gô,班房,bän fõng,一間教室
個,gô,崩,bänk,一個子兒，一分錢
個,gô,比喻,bẽy yeù,一個比喻
個,gô,錶,bïu,一塊錶，一個錶
個,gô,煲,böw,一個鍋
個,gô,叉,cä,一把叉，一個叉兒，一個叉號
個,gô,茶壺,ca wũ,一個茶壺
個,gô,茶葉蛋,ca yìb dãn,一個茶葉蛋
個,gô,青瓜,cëng guä,一條黃瓜，一個黃瓜
個,gô,鎚,cõy,一把鎚子
個,gô,窗,ceöng,一扇窗戶
個,gô,窗口,ceöng hãw,一扇窗戶
個,gô,窗門,ceöng mũn,一扇窗戶
個,gô,窗戶,ceöng wù,一扇窗戶
個,gô,匙羹,ci gänk,一把勺子，一把湯匙，一個勺子
個,gô,傳説,ceun seûd,一個傳説
個,gô,大廳,dài tëng,一個大廳
個,gô,島嶼,dõw jòy,一個島嶼
個,gô,冬瓜,dönk guä,一個冬瓜
個,gô,蕃茄,fän kẽ,一個蕃茄
個,gô,發明,fâd menk,一個發明
個,gô,佛手瓜,fàt sãw guä,一個佛手瓜
個,gô,苦瓜,fũ guä,一個苦瓜
個,gô,價錢,gâ cin,一個價錢
個,gô,價格,gâ gâg,一個價格
個,gô,鏡,gêng,一面鏡子
個,gô,缸,göng,一口缸
個,gô,古仔,gũ jãy,一篇故事，一個故事，一則故事
個,gô,客廳,hâg tëng,一個客廳
個,gô,口,hãw,一張嘴
個,gô,海島,hõi dõw,一個海島
個,gô,砧板,jämp bãn,一個砧板
個,gô,井,jẽng,一口井，一眼井，一個井
個,gô,節瓜,jîd guä,一條毛瓜，一個毛瓜
個,gô,鐘,jönk,一座鐘
個,gô,主持人,jeũ ci yant,一個主持人
個,gô,卡,kä,一個車廂
個,gô,交叉,käu cä,一把叉，一個叉兒，一個叉號
個,gô,茄子,kẽ jĩ,一個茄子
