量詞,量詞拼音,名詞,名詞拼音,國語
個,go3,井,zeng2,一口井，一眼井，一個井
個,go3,節瓜,zit3 gwaa1,一條毛瓜，一個毛瓜
個,go3,鐘,zung1,一座鐘
個,go3,主持人,zyu2 ci4 jan4,一個主持人
個,go3,卡,kaa1,一個車廂
個,go3,交叉,kaau1 caa1,一把叉，一個叉兒，一個叉號
個,go3,茄子,ke2 zi2,一個茄子
個,go3,槓,lung5,一隻箱子
個,go3,麻包袋,maa4 baau1 doi6,一條麻袋，一個麻袋
個,go3,米缸,mai5 gong1,一個米缸
個,go3,無花果,mou4 faa1 gwo2,一個無花果
個,go3,南瓜,naam4 gwaa1,一個南瓜
個,go3,牙刷,ngaa4 caat2,一把牙刷
個,go3,眼鏡,ngaan5 geng3,一副眼鏡
個,go3,矮瓜,ngai2 gwaa1,一條茄子，一個茄子
個,go3,沙葛,saa1 got3,一個豆薯，一個涼薯，一個葛薯
個,go3,生菜,saang1 coi3,一個萵苣
個,go3,筲箕,saau1 gei1,一個篩子
個,go3,世界,sai3 gaai3,一個世界
個,go3,世紀,sai3 gei2,一個世紀
個,go3,手錶,sau2 biu1,一塊手錶
個,go3,水煲,seoi2 bou1,一個水壺，一個水鍋，一個燒水壺
個,go3,水缸,seoi2 gong1,一口水缸
個,go3,絲瓜,si1 gwaa1,一個絲瓜
個,go3,事實,si6 sat6,一個事實
個,go3,勝瓜,sing3 gwaa1,一條絲瓜，一個絲瓜
個,go3,小提琴,siu2 tai4 kam4,一把小提琴
個,go3,薯仔,syu4 zai2,一個馬鈴薯，一個土豆
個,go3,蒜頭,syun3 tau4,一頭大蒜，一頭蒜
個,go3,湯碗,tong1 wun2,一個湯碗
個,go3,芋頭,wu6 tau2,一個芋頭
個,go3,碗,wun2,一個碗
個,go3,椰菜,je4 coi3,一個包菜，一個洋白菜，一個捲心菜，一個圓白菜，一個高麗菜
個,go3,洋蔥,joeng4 cung1,一個洋蔥
罐,gun3,啤酒,be1 zau2,一罐啤酒
罐,gun3,可樂​,ho2 lok6,一罐可樂​
掛,gwaa3,山,saan1,一座墳墓，一個墳墓
卷,gyun2,廁紙,ci3 zi2,一卷衛生紙
卷,gyun2,膠紙,gaau1 zi2,一捆膠帶，一卷膠帶
橛,gyut6,路,lou6,一段路
坎,ham2,大炮,daai6 paau3,一門大炮
口,hau2,釘,deng1,一顆釘子，一根釘子
口,hau2,針,zam1,一根針
口,hau2,炮仗,paau3 zoeng2,一根鞭炮，一枚爆竹，一支炮竹，一個鞭炮
口,hau2,煙,jin1,一根煙，一支香煙，一根香煙
口,hau2,煙仔,jin1 zai2,一支香煙，一根香煙
殼,hok3,眼淚,ngaan5 leoi6,一眶眼淚
殼,hok3,水,seoi2,一瓢水，一舀子水
殼,hok3,湯,tong1,一勺湯，一勺子湯
拃,zaa6,菜,coi3,一把菜
拃,zaa6,花生,faa1 sang1,一把花生
拃,zaa6,米,mai5,一把米
拃,zaa6,泥,nai4,一把土
紮,zaat3,花,faa1,一束花
紮,zaat3,樹枝,syu6 zi1,一捆樹枝
浸,zam3,花生衣,faa1 sang1 ji1,一層花生衣
浸,zam3,皮,pei4,一層皮
浸,zam3,油,jau2,一層油漆，一層油
朕,zam6,臭,cau3,一股臭味
朕,zam6,臭𡃴,cau3 ceoi4,一股臭味
朕,zam6,𡃴,ceoi4,一股味，一股味道
朕,zam6,風,fung1,一陣風
朕,zam6,一朕,zam6,一股，一陣
朕,zam6,酒𡃴,zau2 ceoi4,一股酒味兒
朕,zam6,涼風,loeng4 fung1,一陣涼風
朕,zam6,煙,jin1,一股煙，一縷煙
執,zap1,米,mai5,一把米
執,zap1,毛,mou4,一撮毛
執,zap1,頭髮,tau4 faat3,一撮頭髮
隻,zek3,鼻哥,bei6 go1,一隻鼻子，一個鼻子，一隻鼻
隻,zek3,錶,biu1,一塊錶
隻,zek3,布料,bou3 liu6,一種布料
隻,zek3,杯,bui1,一個杯子
隻,zek3,叉,caa1,一把叉子
隻,zek3,茶葉蛋,caa4 jip6 daan2,一個茶葉蛋
隻,zek3,窗,coeng1,一扇窗戶
隻,zek3,唱碟,coeng3 dip2,一張唱片
隻,zek3,唱片,coeng3 pin2,一張唱片
隻,zek3,匙羹,ci4 gang1,一把勺子，一把湯匙，一個勺子
隻,zek3,大笨象,daai6 ban6 zoeng6,一頭大象
隻,zek3,蛋,daan2,一個雞蛋
隻,zek3,碟,dip2,一隻盤子，一個盤子，一個碟子
隻,zek3,冬菇,dung1 gu1,一朵香菇，一朵蘑菇，一朵乾蘑菇
隻,zek3,筷子,faai3 zi2,一根筷子
隻,zek3,飯殼,faan6 hok3,一把勺子，一把飯勺
隻,zek3,飛翔船,fei1 coeng4 syun4,一艘氣墊船
隻,zek3,戒指,gaai3 zi2,一枚戒指
隻,zek3,雞,gai1,一隻雞
隻,zek3,雞蛋,gai1 daan2,一個雞蛋
隻,zek3,羹,gang1,一把勺子，一把湯匙，一個勺子
隻,zek3,狗,gau2,一條狗，一隻狗
隻,zek3,腳,goek3,一隻腳
隻,zek3,殭屍,goeng1 si1,一具殭屍，一個殭屍
隻,zek3,歌,go1,一首歌
隻,zek3,歌仔,go1 zai2,一首歌，一首歌兒
隻,zek3,故仔,gu2 zai2,一個故事
隻,zek3,古仔,gu2 zai2,一篇故事，一個故事，一則故事
隻,zek3,股票,gu2 piu3,一種股票
隻,zek3,鬼,gwai2,一個鬼，一隻鬼
隻,zek3,蝦公,haa1 gung1,一隻蝦
隻,zek3,鞋,haai4,一隻鞋子
隻,zek3,恐龍,hung2 lung4,一條恐龍
隻,zek3,雀,zoek2,一隻鳥
隻,zek3,雀仔,zoek3 zai2,一隻鳥
隻,zek3,戰艦,zin3 laam6,一艘軍艦
隻,zek3,豬,zyu1,一口豬
隻,zek3,棋,kei4,一著棋子，一顆棋子，一步棋子，一枚棋子，一隻棋子
隻,zek3,箍臣,ku1 san2,一個軟墊子，一個坐墊
隻,zek3,馬,maa5,一匹馬
隻,zek3,襪,mat6,一隻襪子
隻,zek3,舞,mou5,一支舞
隻,zek3,牙,ngaa4,一顆牙齒
隻,zek3,眼,ngaan5,一隻眼睛，一隻眼
隻,zek3,鴨,ngaap3,一隻鴨子
隻,zek3,牛,ngau4,一頭牛
隻,zek3,牌子,paai4 zi2,一個品牌，一個牌子
隻,zek3,皮鞋,pei4 haai4,一隻皮鞋
隻,zek3,平底鑊,ping4 dai2 wok6,一口平底鍋，一隻平底鍋
隻,zek3,手,sau2,一隻手
隻,zek3,豉油碟,si6 jau4 dip2,一個小盤子，一個小碟兒，一個醬油碟子
隻,zek3,小船,siu2 syun4,一條小船
隻,zek3,梳,so1,一把梳子
隻,zek3,兔,tou3,一隻兔子
隻,zek3,鍋,wo1,一口鍋
隻,zek3,鑊,wok6,一口鍋，一個鍋，一口鐵鍋，一口炒菜鍋
隻,zek3,碗,wun2,一個碗
隻,zek3,嘢,je5,一個傢伙
隻,zek3,藥,joek6,一種藥
隻,zek3,羊,joeng4,一頭羊
隻,zek3,椅墊,ji2 din3,一個軟墊子，一個坐墊
隻,zek3,耳仔,ji5 zai2,一隻耳朵
隻,zek3,褥仔,juk6 zai2,一個軟墊子，一個坐墊
樽,zeon1,拔蘭地,bat6 laan1 dei2,一瓶白蘭地
樽,zeon1,橙汁,caang2 zap1,一瓶柳橙汁，一瓶橘子汁
樽,zeon1,伏特加,fuk6 dak6 gaa1,一瓶伏特加
樽,zeon1,可樂​,ho2 lok6,一瓶可樂
樽,zeon1,酒,zau2,一瓶酒
樽,zeon1,冧酒,lam1 zau2,一瓶朗姆酒，一瓶蘭姆酒
樽,zeon1,𠺘口水,long2 hau2 seoi2,一瓶漱口水，一瓶口腔漱洗液
樽,zeon1,水,seoi2,一瓶水
樽,zeon1,威士忌,wai1 si6 gei2,一瓶威士忌
樽,zeon1,油,jau4,一瓶油
樽,zeon1,藥水,joek6 seoi2,一瓶藥水
張,zoeng1,八達通,baat3 daat6 tung1,一張八達通
張,zoeng1,餐枱,caan1 toi2,一張飯桌，一張餐桌
張,zoeng1,車飛,ce1 fei1,一張車票
張,zoeng1,廁紙,ci3 zi2,一張衛生紙
張,zoeng1,床,cong4,一張床
張,zoeng1,床單,cong4 daan1,一條床單
張,zoeng1,凳,dang3,一把椅子
張,zoeng1,刀,dou1,一把刀
張,zoeng1,獨睡,duk6 seoi2,一張單人床
張,zoeng1,飛,fei1,一張票
張,zoeng1,fax,fet1 si2,一份傳真，一張傳真
張,zoeng1,火車飛,fo2 ce1 fei1,一張火車票
張,zoeng1,蓆,zek6,一領蓆
張,zoeng1,紙,zi2,一張紙
張,zoeng1,毡,zin1,一條毯子
張,zoeng1,證書,zing3 syu1,一張證書
張,zoeng1,咭,kaat1,一張卡片
張,zoeng1,𢃇,lei5,一張船帆
張,zoeng1,被,pei5,一床被子
張,zoeng1,平安紙,ping4 ngon1 zi2,一份遺囑
張,zoeng1,信紙,seon3 zi2,一張信紙
張,zoeng1,相,soeng2,一張照片
張,zoeng1,cert,seot1,一張畢業文憑
張,zoeng1,梳化,so1 faa3,一張沙發
張,zoeng1,船飛,syun4 fei1,一張船票
張,zoeng1,枱,toi2,一張桌子
張,zoeng1,嘢,je5,一塊錢
張,zoeng1,椅,ji2,一把椅子，一個椅子
張,zoeng1,演唱會飛,jin2 coeng3 wui2 fei1,一張演唱會門票
支,zi1,白酒,baak6 zau2,一瓶白酒
支,zi1,白玫瑰,baak6 mui4 gwai3,一朵白玫瑰，一枝白玫瑰
支,zi1,筆,bat1,一枝筆
支,zi1,拔蘭地,bat6 laan1 dei2,一瓶白蘭地
支,zi1,啤酒,be1 zau2,一瓶啤酒
支,zi1,避雷針,bei6 leoi4 zam1,一枝避雷針
支,zi1,叉,caa1,一把叉子
支,zi1,餐叉,caan1 caa1,一把餐叉
支,zi1,橙汁,caang2 zap1,一瓶柳橙汁，一瓶橘子汁
支,zi1,槍,coeng1,一枝槍，一把槍
支,zi1,長棍,coeng4 gwan3,一根長棍
支,zi1,柱,cyu5,一根柱子
支,zi1,燈柱,dang1 cyu5,一根燈柱
支,zi1,笛,dek3,一支笛子，一根笛子
支,zi1,電筒,din6 tung2,一個手電筒
支,zi1,粉筆,fan2 bat1,一枝粉筆
支,zi1,火柴,fo2 caai4,一根火柴
支,zi1,火槍,fo2 coeng1,一柄火槍
支,zi1,火箭,fo2 zin3,一枝火箭，一枚火箭
支,zi1,防疫針,fong4 jik6 zam1,一劑防疫針
支,zi1,伏特加,fuk6 dak6 gaa1,一瓶伏特加
支,zi1,鏡,geng3,一具望遠鏡
支,zi1,警槍,ging2 coeng1,一把警槍，一枝警槍
支,zi1,勁歌,ging6 go1,一首帶勁的歌
支,zi1,結他,git3 taa1,一把吉他
支,zi1,歌,go1,一首歌
支,zi1,歌仔,go1 zai2,一首歌
支,zi1,鋼筆,gong1 bat1,一枝鋼筆
支,zi1,罐頭刀,gun3 tau2 dou1,一把開罐器
支,zi1,公,gung1,光棍兒一個
支,zi1,拐杖,gwaai2 zoeng2,一副拐杖
支,zi1,棍,gwan3,一根棍子
支,zi1,國旗,gwok3 kei4,一面國旗
支,zi1,廣告,gwong2 gou3,一則廣告
支,zi1,汽水,hei3 seoi2,一瓶汽水
支,zi1,香檳,hoeng1 ban1,一瓶香檳
支,zi1,香檳酒,hoeng1 ban1 zau2,一瓶香檳酒
支,zi1,可樂,ho2 lok6,一瓶可樂
支,zi1,紅汞水,hung4 hung6 seoi2,一瓶紅藥水
支,zi1,紅酒,hung4 zau2,一瓶紅酒
支,zi1,紅玫瑰,hung4 mui4 gwai3,一朵紅玫瑰，一枝紅玫瑰
支,zi1,針,zam1,一根針
支,zi1,酒,zau2,一瓶酒
支,zi1,樽,zeon1,一隻瓶子，一個瓶子
支,zi1,箭,zin3,一枝箭
支,zi1,睫毛液,zit6 mou4 jik6,一支睫毛膏
支,zi1,竹,zuk1,一根竹子
支,zi1,足球隊,zuk1 kau4 deoi6,一個足球隊，一支足球隊
支,zi1,旗,kei4,一面旗，一面旗子
支,zi1,旗仔,kei4 zai2,一面旗子
支,zi1,強心針,koeng4 sam1 zam1,一劑強心針
支,zi1,礦泉水,kwong3 cyun4 seoi2,一瓶礦泉水
支,zi1,蠟燭,laap6 zuk1,一枝蠟燭
支,zi1,冧酒,lam1 zau2,一瓶朗姆酒，一瓶蘭姆酒
支,zi1,路燈,lou6 dang1,一盞路燈
支,zi1,路燈柱,lou6 dang1 cyu5,一根路燈柱
支,zi1,咪,mai1,一支麥克風
支,zi1,墨水筆,mak6 seoi2 bat1,一枝鋼筆
支,zi1,玫瑰,mui4 gwai3,一朵玫瑰，一枝玫瑰
支,zi1,五星旗,ng5 sing1 kei4,一面五星旗
支,zi1,牙刷,ngaa4 caat3,一根牙刷
支,zi1,牙膏,ngaa4 gou1,一筒牙膏
支,zi1,銀針,ngan4 zam1,一根銀針，一枚銀針
支,zi1,扳手,paan1 sau2,一把扳手
支,zi1,炮,paau3,一把手槍，一枝槍，一把槍
支,zi1,細電,sai3 din6,一節三號電池
支,zi1,手槍,sau2 coeng1,一把手槍
支,zi1,水,seoi2,一瓶水
支,zi1,鮮奶,sin1 naai5,一瓶鮮奶
支,zi1,雪茄,syut3 gaa1,一根雪茄
支,zi1,探熱針,taam3 jit6 zam1,一根體溫計，一根體溫表，一根溫度計，一支體溫計，一支體溫表，一支溫度計
支,zi1,鐵枝,tit3 zi1,一根鐵條
支,zi1,威士忌,wai1 si6 gei2,一瓶威士忌
支,zi1,鑊鏟,wok6 caan2,一把鍋鏟
支,zi1,玩具槍,wun6 geoi6 coeng1,一把玩具槍
支,zi1,日本旗,jat6 bun2 kei4,一面日本旗子
支,zi1,藥膏,joek6 gou1,一管藥膏
支,zi1,洋槍,joeng4 coeng1,一柄洋槍
支,zi1,煙,jin1,一根煙
支,zi1,鉛筆,jyun4 bat1,一支鉛筆
枝,zi1,花,faa1,一枝花
座,zo6,冰山,bing1 saan1,一座冰山
座,zo6,別墅,bit6 seoi6,一棟別墅，一座別墅，一幢別墅
座,zo6,博物館,bok3 mat6 gun2,一個博物館，一座博物館，一所博物館
座,zo6,車站,ce1 zaam6,一個車站
座,zo6,大廈,daai6 haa6,一座大廈
座,zo6,大樓,daai6 lau4,一棟大樓，一座大樓，一幢大樓
座,zo6,大山,daai6 saan1,一座大山
座,zo6,大堂,daai6 tong4,一座大堂
座,zo6,燈塔,dang1 taap3,一座燈塔
座,zo6,雕像,diu1 zoeng6,一座雕像
座,zo6,佛寺,fat1 zi6,一座佛寺
座,zo6,火山,fo2 saan1,一座火山
座,zo6,教堂,gaau3 tong4,一座教堂
座,zo6,機場,gei1 coeng4,一座機場
座,zo6,紀念碑,gei3 nim6 bei1,一座紀念碑
座,zo6,建築物,gin3 zuk1 mat6,一幢建築物，一座建築物
座,zo6,高山,gou1 saan1,一座高山
座,zo6,古鐘樓,gu2 zung1 lau4,一座古鐘樓
座,zo6,古城,gu2 sing4,一座古城
座,zo6,公寓,gung1 jyu6,一棟公寓，一套公寓，一幢公寓
座,zo6,公園,gung1 jyun2,一座公園
座,zo6,寺,zi6,一座寺
座,zo6,鐘樓,zung1 lau4,一座鐘樓
座,zo6,住宅,zyu6 zaak6,一所住宅，一座住宅
座,zo6,橋,kiu4,一座橋
座,zo6,樓宇,lau4 jyu5,一棟樓房，一座樓房，一幢樓房
座,zo6,美術館,mei5 seot6 gun2,一家美術館
座,zo6,名山,ming4 saan1,一座名山
座,zo6,摩天大樓,mo4 tin1 daai6 lau4,一幢摩天大樓，一座摩天大樓
座,zo6,炮台,paau3 toi4,一座炮台
座,zo6,山,saan1,一座山
座,zo6,山峰,saan1 fung1,一座山峰
座,zo6,山仔,saan1 zai2,一座小山，一座山丘，一座丘陵
座,zo6,山丘,saan1 jau1,一座山丘
座,zo6,神像,san4 zoeng6,一座神像
座,zo6,寫字樓,se2 zi6 lau4,一棟辦公大樓，一幢辦公大樓，一所辦公大樓
座,zo6,石橋,sek6 kiu4,一座石橋
座,zo6,商場,soeng1 coeng4,一家商場
座,zo6,城堡,sing4 bou2,一座城堡
座,zo6,城鎮,sing4 zan3,一座城鎮
座,zo6,城市,sing4 si5,一座城市
座,zo6,小山,siu2 saan1,一座小山
座,zo6,塔,taap3,一座塔
座,zo6,堂,tong4,一座堂
座,zo6,唐樓,tong4 lau2,一棟中式樓房，一座中式樓房，一幢中式樓房
座,zo6,皇宮,wong4 gung1,一座皇宮
座,zo6,活火山,wut6 fo2 saan1,一座活火山
造,zou6,禾,wo4,一茬水稻
宗,zung1,交易,gaau1 jik6,一筆交易，一項交易，一樁交易
磚,zyun1,豆腐,dau6 fu6,一塊豆腐
磚,zyun1,腐乳,fu6 jyu5,一塊豆腐乳
卡,kaa1,車卡,ce1 kaa1,一節車廂
卡,kaa1,貨物,fo3 mat6,一車皮的貨物
卡,kaa1,軍火,gwan1 fo2,一車皮的軍火
楷,kaai2,柑,gam1,一瓣橘子，一瓣兒橘子
楷,kaai2,碌柚,luk1 jau2,一瓣柚子，一瓣兒柚子
楷,kaai2,沙田柚,saa1 tin4 jau2,一瓣柚子，一瓣兒柚子
藭,kung1,菩提子,pou4 tai4 zi2,一嘟嚕葡萄，一串葡萄
藭,kung1,粟米,suk1 mai5,一包玉米
纊掕,kwang3 lang3,臘味,laap6 mei2,一串臘味，一串臘製食品
纊掕,kwang3 lang3,鎖匙,so2 si4,一串鑰匙
㨆,lam6,磚,zyun1,一摞磚，一摞子磚頭
㨆,lam6,書,syu1,一摞書，一摞子書
掕,lang3,菩提子,pou4 tai4 zi2,一串葡萄
掕,lang3,鎖匙,so2 si4,一串鑰匙
粒,lap1,炒飯,caau2 faan6,一粒炒飯
粒,lap1,草菇,cou2 gu1,一朵草菇
粒,lap1,彈頭,daan6 tau4,一顆彈頭
粒,lap1,燈膽,dang1 daam2,一顆電燈泡，一隻燈泡
粒,lap1,電子,din6 zi2,一顆電子
粒,lap1,花生,faa1 sang1,一顆花生
粒,lap1,芥菜,gaai3 coi3,一顆芥菜
粒,lap1,恆星,hang4 sing1,一顆恆星
粒,lap1,行星,hang4 sing1,一顆行星
粒,lap1,核彈,hat6 daan6,一顆核彈
粒,lap1,氫彈,hing1 daan6,一顆氫彈
粒,lap1,紅飯,hung4 faan6,一顆紅飯
粒,lap1,紅星,hung4 sing1,一顆紅星
粒,lap1,芝士,zi1 si2,一顆芝士
粒,lap1,棗,zou2,一顆棗子
粒,lap1,種子,zung2 zi2,一粒種子，一顆種子
粒,lap1,流星,lau4 sing1,一顆流星
粒,lap1,螺絲,lo4 si1,一顆螺絲釘，一顆螺絲
粒,lap1,癦,mak6,一口痣，一顆痣
粒,lap1,蘑菇,mo4 gu1,一朵蘑菇
粒,lap1,菩提子,pou4 tai4 zi2,一顆葡萄
粒,lap1,沙,saa1,一粒沙子
粒,lap1,衫鈕,saam1 nau2,一顆鈕扣，一顆扣子，一顆衣扣
粒,lap1,彗星,seoi6 sing1,一顆彗星
粒,lap1,骰仔,sik1 zai2,一把色子，一顆色子，一粒色子，一把骰子，一顆骰子，一粒骰子
粒,lap1,星章,sing1 zoeng1,一顆星章
粒,lap1,小麥,siu2 mak6,一顆小麥
粒,lap1,蒜頭,syun3 tau4,一瓣蒜，一瓣大蒜
粒,lap1,衞星,wai6 sing1,一顆衞星
輪,leon4,咀,zeoi2,一張嘴
捻,lim1,紙,zi2,一令紙
碌,luk1,竹,zuk1,一根粗竹竿
碌,luk1,手臂,sau2 bei3,一條胳膊，一隻胳膊，一條手臂，一隻手臂
轆,luk1,杉,caam3,一根杉木，一段杉木
轆,luk1,柱,cyu5,一根柱子
轆,luk1,香蕉,hoeng1 ziu1,一根香蕉
轆,luk1,蔗,ze3,一截甘蔗，一段甘蔗，一根甘蔗
轆,luk1,竹,zuk1,一段竹子
轆,luk1,木,muk6,一根木頭
籠,lung4,燒賣​,siu1 maai2,一籠子燒賣，一籠子燒麥
槓,lung5,嘢,je5,一套鬼計
孖,maa1,番梘,faan1 gaan2,一條肥皂
孖,maa1,臘腸,laap6 coeng2,一對香腸，一對臘腸
孖,maa1,油炸鬼,jau4 zaa3 gwai2,一根油條
賣,maai2,炒粉,caau2 fan2,一份炒米粉，一份炒米粉條
賣,maai2,炒麵,caau2 min6,一份炒麵，一份炒麵條
嘜,mak1,米,mai5,一筒米，一鐵罐米
味,mei2,菜,coi3,一道菜
味,mei2,川菜,cyun1 coi3,一道川菜
味,mei2,京菜,ging1 coi3,一道京菜
味,mei2,客家菜,haak3 gaa1 coi3,一道客家菜
味,mei2,魯菜,lou5 coi3,一道魯菜
味,mei2,湘菜,soeng1 coi3,一道湘菜
味,mei2,小菜,siu2 coi3,一道小菜
味,mei2,餸,sung3,一道菜
味,mei2,滬菜,wu6 coi3,一道滬菜
味,mei2,嘢,je5,一種事，一種事情
味,mei2,藥,joek6,一種中藥
味,mei2,藥材,joek6 coi4,一種中醫藥材
味,mei2,粤菜,jyut6 coi3,一道粤菜
面,min6,鏡,geng3,一面鏡子
枚,mui4,金牌,gam1 paai4,一塊金牌，一面金牌，一枚金牌
枚,mui4,炸彈,zaa3 daan2,一顆炸彈，一枚炸彈
粒,nap1,茶葉蛋,caa4 jip6 daan2,一個茶葉蛋
粒,nap1,仔,zai2,一個孩子
粒,nap1,珍珠,zan1 zyu1,一顆珍珠，一粒珍珠
粒,nap1,子彈,zi2 daan2,一顆子彈
粒,nap1,鐘,zung1,一個小時
粒,nap1,紐,nau2,一顆紐扣
粒,nap1,聲,seng1,一聲
粒,nap1,水晶,seoi2 zing1,一顆水晶
粒,nap1,星,sing1,一顆星
粒,nap1,糖,tong2,一塊糖，一塊顆糖
額,ngaak6,汗,hon6,一頭汗
眼,ngaan2,釘,deng1,一顆釘子，一根釘子
眼,ngaan5,燈,dang1,一盞燈
眼,ngaan5,針,zam1,一口針，一根針
眼,ngaan5,塘,tong4,一口池塘
罌,ngaang1,鹽,jim4,一瓦罐鹽
棚,paang4,假牙,gaa2 ngaa4,一口假牙，一排假牙
棚,paang4,金牙,gam1 ngaa4,一口金牙，一排金牙
棚,paang4,骨,gwat1,一把骨頭
棚,paang4,渣,zaa1,一把渣滓
棚,paang4,牙,ngaa4,一排牙齒，一口牙齒
棚,paang4,哨牙,saau3 ngaa4,一口齙牙，一口暴牙，一口齜牙，一排齙牙，一排暴牙，一排齜牙
坺,paat6,鼻涕,bei6 tai3,一攤鼻涕，一灘鼻涕
坺,paat6,漿糊,zoeng1 wu4,一攤漿糊，一灘漿糊
坺,paat6,爛湴,laan6 baan6,一攤爛泥，一灘爛泥，一攤稀泥，一灘稀泥
坺,paat6,泥,nai4,一攤泥巴，一灘泥巴
泡,paau1,氣,hei3,一肚子氣
泡,paau1,腮,soi1,腮幫子
啤,pe1,王,wong2,一對K，一對凱
皮,pei4,嘢,je5,一萬塊，一萬塊錢
pack,pek1,底褲,dai2 fu3,一包內褲
pack,pek1,化妝品,faa3 zong1 ban2,一包化妝品
pack,pek1,咖啡豆,gaa3 fe1 dau6,一包咖啡豆
pack,pek1,公仔面,gung1 zai2 min6,一包方便麵
pack,pek1,香口膠,hoeng1 hau2 gaau1,一包香口膠
pack,pek1,蜆,hin2,一包蛤蜊
pack,pek1,贈品,zang6 ban2,一包贈品
pack,pek1,朱古力,zyu1 gu1 lik1,一包巧克力
pack,pek1,旅行藥,leoi5 hang4 joek6,一包旅行藥
pack,pek1,面膜,min6 mok6,一包面膜
pack,pek1,明信片,ming4 seon3 pin2,一包明信片
pack,pek1,維他奶,wai4 taa1 naai5,一包維他奶
pack,pek1,烏冬,wu1 dung1,一包烏龍麵
pack,pek1,藥水膠布,joek6 seoi2 gaau1 bou3,一包藥水膠布
劈,pek3,泥,nai4,一灘泥
篇,pin1,文,man2,一篇文章
樖,po1,白菜,baak6 coi3,一棵白菜
樖,po1,白菜仔,baak6 coi3 zai2,一棵小白菜，一棵油白菜
樖,po1,菠菜,bo1 coi3,一把菠菜
樖,po1,杉樹,caam3 syu6,一棵杉樹
樖,po1,菜,coi3,一棵菜
樖,po1,松樹,cung4 syu6,一棵松樹
樖,po1,花,faa1,一株花，一棵花
樖,po1,楓樹,fung1 syu6,一棵楓樹
樖,po1,韭菜,gau2 coi3,一茬韭菜
樖,po1,韭黃,gau2 wong4,一茬韭菜
樖,po1,橡樹,zoeng6 syu6,一棵橡樹
樖,po1,竹,zuk1,一棵竹子
樖,po1,柳樹,lau5 syu6,一棵柳樹
樖,po1,桉樹,on1 syu6,一棵桉樹
樖,po1,紹菜,siu6 coi3,一棵大白菜，一棵結球白菜
樖,po1,桑樹,song1 syu6,一棵桑樹
樖,po1,樹,syu6,一棵樹
樖,po1,黃芽白,wong4 ngaa4 baak6,一棵大白菜
樖,po1,榕樹,jung4 syu6,一棵榕樹
鋪,pou1,講法,gong2 faat3,一種說法
鋪,pou1,棋,kei2,一盤棋
鋪,pou1,牛力,ngau4 lik6,一股牛勁
鋪,pou1,癮,jan5,癮頭
盆,pun4,花,faa1,一盆花
𢱢,saak3,沙田柚,saa1 tin4 jau2,一塊柚子肉
𢱢,saak3,西瓜,sai1 gwaa1,一塊西瓜
世,sai3,人,jan4,一輩子
勺,soek3,酒,zau2,一提酒
勺,soek3,油,jau4,一提油
扇,sin3,窗,coeng1,一扇窗戶
梳,so1,香蕉,hoeng1 ziu1,一把香蕉，一串香蕉
梳,so1,子彈,zi2 daan2,一梭子彈，一排子彈
梳,so1,蕉,ziu1,一把香蕉，一串香蕉
氹,tam5,水,seoi2,一坑水
頭,tau4,家,gaa1,一家，一個家庭，整個家庭的各種事務
停,ting2,車,ce1,一款車
停,ting2,人,jan4,一種人，一路人
條,tiu4,百褶裙,baak3 zip3 kwan4,一條百褶裙
條,tiu4,白瓜,baak6 gwaa1,一條菜瓜，一條越瓜
條,tiu4,白蘿蔔,baak6 lo4 baak6,一條白蘿蔔
條,tiu4,白頭髮,baak6 tau4 faat3,一根白頭髮
條,tiu4,半截裙,bun3 zit6 kwan4,一條裙子
條,tiu4,餐巾,caan1 gan1,一條餐巾
條,tiu4,赤𩶘,cek3 laap6,一條鯛魚，一條真鯛，一條赤鯛，一條正鯛
條,tiu4,青瓜,ceng1 gwaa1,一條黃瓜，一個黃瓜
條,tiu4,青蘿蔔,ceng1 lo4 baak6,一條青蘿蔔
條,tiu4,腸仔,coeng2 zai2,一條香腸
條,tiu4,長裙,coeng4 kwan4,一條長裙
條,tiu4,刺,ci3,一根刺
條,tiu4,池魚,ci4 jyu2,一條真鰺，一條日本竹筴魚
條,tiu4,彩虹,coi2 hung4,一道彩虹
條,tiu4,曹白,cou4 baak6,一條鰳魚，一條鱠魚，一條快魚
條,tiu4,蔥,cung1,一根蔥，一棵蔥
條,tiu4,村,cyun1,一條村，一個村莊
條,tiu4,大髀,daai6 bei2,一條大腿
條,tiu4,大地魚,daai6 dei6 jyu2,一條比目魚
條,tiu4,單車鏈,daan1 ce1 lin6,一根鏈條，一條滾子鏈
條,tiu4,底褲,dai2 fu3,一條內褲
條,tiu4,底裙,dai2 kwan4,一條襯裙
條,tiu4,短裙,dyun2 kwan4,一條裙子
條,tiu4,化骨龍,faa3 gwat1 lung4,一個小孩子，一個淘氣的孩子
條,tiu4,廢柴,fai3 caai4,一個廢物，一個沒用的人
條,tiu4,褲,fu3,一條褲子
條,tiu4,嘉𩶘,gaa1 laap6,一條鯛魚，一條真鯛，一條赤鯛，一條正鯛
條,tiu4,街,gaai1,一條街
條,tiu4,格仔裙,gaak3 zai2 kwan4,一條花格裙子
條,tiu4,膠喉,gaau1 hau4,一根膠管
條,tiu4,雞泡魚,gai1 pou5 jyu4,一條河豚
條,tiu4,枸杞,gau2 gei2,一條枸杞
條,tiu4,頸,geng2,一條脖子
條,tiu4,頸巾,geng2 gan1,一條圍巾
